





















































































































































































































































































































































































































-0.3350616693496704,0.4249449372291565,-0.06324256956577301,-0.32008567452430725,0.34438925981521606,-0.08377332985401154,-0.3269389271736145,0.2748429775238037,-0.1046915203332901,-0.40133190900087357,0.2860803008079529,-0.03637726232409477,-0.41217131167650223,0.1773388385772705,-0.057418689131736755,-0.40634018182754517,0.15269386768341064,-0.07259752601385117,-0.40010710060596466,0.16063421964645386,-0.08331744372844696,-0.43693527579307556,0.2914912700653076,-0.03461626544594765,-0.447930034250021,0.19137847423553467,-0.06096547469496727,-0.44235987216234207,0.1702653169631958,-0.08788495510816574,-0.43506720662117004,0.17829185724258423,-0.1066213846206665,-0.4698088839650154,0.3199121356010437,-0.036542173475027084,-0.4848582521080971,0.22711771726608276,-0.06531057506799698,-0.4823562204837799,0.1943778395652771,-0.09548870474100113,-0.4748016372323036,0.18999886512756348,-0.11526116728782654,-0.5005056113004684,0.3644193410873413,-0.04184067249298096,-0.5227466374635696,0.29003387689590454,-0.06763224303722382,-0.5286652892827988,0.2550291419029236,-0.08951875567436218,-0.5276988968253136,0.24334067106246948,-0.10564063489437103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
