



































































































































































































































































































































































































































































































































































































-0.18137285113334656,0.300311803817749,-0.012543686665594578,-0.16645795106887817,0.22476065158843994,-0.02961849793791771,-0.1581847071647644,0.1654992699623108,-0.04676161706447601,-0.2201283872127533,0.2096307873725891,0.015285367146134377,-0.20346304774284363,0.1490808129310608,3.239494617446326e-05,-0.17720860242843628,0.13456422090530396,-0.013147467747330666,-0.15423256158828735,0.13623279333114624,-0.022377431392669678,-0.24426114559173584,0.21352577209472656,-0.0015879236161708832,-0.22599855065345764,0.13864189386367798,-0.020427312701940536,-0.1928279995918274,0.14384782314300537,-0.03831884264945984,-0.16835486888885498,0.16594237089157104,-0.0491931214928627,-0.2702693045139313,0.23506242036819458,-0.021761225536465645,-0.250115305185318,0.16971492767333984,-0.04028168320655823,-0.22162333130836487,0.2075675129890442,-0.04761072248220444,-0.20596632361412048,0.25319427251815796,-0.05049727112054825,-0.2958453297615051,0.26970285177230835,-0.04411197453737259,-0.27543847262859344,0.21648836135864258,-0.055730219930410385,-0.25411441922187805,0.24481666088104248,-0.05601181089878082,-0.2444848120212555,0.2844899892807007,-0.05540793761610985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
