


































































































































































































































-0.3194149136543274,0.05994132161140442,-0.02374877780675888,-0.3019833564758301,0.020382702350616455,-0.03713119029998779,-0.2815321683883667,0.005538046360015869,-0.04966500401496887,-0.3081105649471283,0.04734888672828674,-0.03754802420735359,-0.2509128451347351,0.02931627631187439,-0.05768114700913429,-0.21907231211662292,0.02253955602645874,-0.06874458491802216,-0.19361189007759094,0.01632341742515564,-0.07552820444107056,-0.30381959676742554,0.07970502972602844,-0.043841879814863205,-0.23825374245643616,0.06007117033004761,-0.06515932083129883,-0.20326435565948486,0.04970794916152954,-0.07226407527923584,-0.1773340106010437,0.038233280181884766,-0.07683076709508896,-0.29681530594825745,0.11774730682373047,-0.04912764951586723,-0.23789924383163452,0.11168015003204346,-0.06908980756998062,-0.25164705514907837,0.12617123126983643,-0.06314263492822647,-0.2732146084308624,0.132457435131073,-0.05596373602747917,-0.2875566780567169,0.15513956546783447,-0.05492212250828743,-0.2422562539577484,0.14480572938919067,-0.06842374056577682,-0.2541375756263733,0.15470626950263977,-0.06178878992795944,-0.27343058586120605,0.1593504548072815,-0.05479026213288307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.3206815719604492,0.06402280926704407,-0.022259753197431564,-0.30425354838371277,0.023126304149627686,-0.03488009423017502,-0.28464528918266296,0.009986162185668945,-0.04679318517446518,-0.3109351098537445,0.047204822301864624,-0.03713355213403702,-0.25332704186439514,0.03150179982185364,-0.05692434683442116,-0.21995869278907776,0.02374383807182312,-0.06874457001686096,-0.1942642629146576,0.017747938632965088,-0.07590202987194061,-0.30479609966278076,0.08154857158660889,-0.04282519966363907,-0.24102270603179932,0.061899334192276,-0.06269795447587967,-0.20387810468673706,0.05069178342819214,-0.06997993588447571,-0.17629474401474,0.03977012634277344,-0.074894480407238,-0.2966131567955017,0.12061914801597595,-0.04705635458230972,-0.23927021026611328,0.11182692646980286,-0.06341239809989929,-0.25117507576942444,0.12419122457504272,-0.05609658733010292,-0.2716898024082184,0.13035032153129578,-0.048734501004219055,-0.2873353958129883,0.15789514780044556,-0.05188685283064842,-0.24267911911010742,0.14650669693946838,-0.0612649992108345,-0.2526576817035675,0.15473294258117676,-0.052886392921209335,-0.27094849944114685,0.15841209888458252,-0.04499058797955513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
