


















-0.24670404195785522,0.273343026638031,-0.03870864585042,-0.23940879106521606,0.23382031917572021,-0.0485934279859066,-0.24418476223945618,0.19754743576049805,-0.05859219282865524,-0.2722112536430359,0.21023637056350708,-0.03501572459936142,-0.27117663621902466,0.1471855342388153,-0.05320271849632263,-0.2733575999736786,0.10592621564865112,-0.06517674773931503,-0.27554309368133545,0.07209914922714233,-0.07257221639156342,-0.2963280975818634,0.20613253116607666,-0.03172612562775612,-0.29696911573410034,0.14225417375564575,-0.049028459936380386,-0.2989867627620697,0.09647554159164429,-0.06108769401907921,-0.3008933663368225,0.05755174160003662,-0.06902070343494415,-0.31810063123703003,0.21056300401687622,-0.030042238533496857,-0.3193512111902237,0.15135008096694946,-0.044920843094587326,-0.32059143483638763,0.10916727781295776,-0.05361093208193779,-0.3215398043394089,0.07432916760444641,-0.058623895049095154,-0.33794543147087097,0.21975970268249512,-0.030270205810666084,-0.3394838869571686,0.17019015550613403,-0.043651554733514786,-0.34001919627189636,0.1357835829257965,-0.04984008148312569,-0.3393147736787796,0.10755574703216553,-0.052803125232458115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2375432550907135,0.22815561294555664,-0.02691255882382393,-0.23104536533355713,0.1822110116481781,-0.0323287770152092,-0.23220562934875488,0.14421477913856506,-0.03716735541820526,-0.26032060384750366,0.15962862968444824,-0.01364815142005682,-0.25922128558158875,0.10212630033493042,-0.027222316712141037,-0.25949662923812866,0.0628824234008789,-0.038955628871917725,-0.2612551152706146,0.02709147334098816,-0.046500999480485916,-0.2854916751384735,0.15559148788452148,-0.012707318179309368,-0.2832617461681366,0.09614434838294983,-0.024525271728634834,-0.2821049690246582,0.05376768112182617,-0.03552112355828285,-0.28009968996047974,0.018064439296722412,-0.04228144884109497,-0.3092381954193115,0.16103756427764893,-0.014186332933604717,-0.3084559440612793,0.10475942492485046,-0.026638954877853394,-0.3071892559528351,0.06316137313842773,-0.03467573598027229,-0.3043048679828644,0.028003066778182983,-0.03865020349621773,-0.33331114053726196,0.17605599761009216,-0.017453737556934357,-0.33252066373825073,0.12664365768432617,-0.028473611921072006,-0.3308624029159546,0.09315884113311768,-0.03185689076781273,-0.32678326964378357,0.06307101249694824,-0.03229847177863121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.23921942710876465,0.22865939140319824,-0.028210191056132317,-0.23391053080558777,0.18278628587722778,-0.03438303619623184,-0.23355889320373535,0.14419114589691162,-0.03994552046060562,-0.26023638248443604,0.15669137239456177,-0.01617194153368473,-0.2578326165676117,0.09551289677619934,-0.030448555946350098,-0.25987088680267334,0.057969868183135986,-0.04162769392132759,-0.26251575350761414,0.027350664138793945,-0.048633042722940445,-0.2850745916366577,0.1513236165046692,-0.015452546998858452,-0.283386766910553,0.08295685052871704,-0.02812422811985016,-0.28324073553085327,0.03774261474609375,-0.03844526782631874,-0.2830374240875244,0.002404928207397461,-0.044878046959638596,-0.3081371784210205,0.15709418058395386,-0.017375392839312553,-0.3075809180736542,0.09270238876342773,-0.029506277292966843,-0.30674076080322266,0.050969213247299194,-0.03738028183579445,-0.3049026131629944,0.018061399459838867,-0.04162400960922241,-0.3315545618534088,0.1721225082874298,-0.021199999377131462,-0.3315862715244293,0.12108582258224487,-0.032416075468063354,-0.3303351402282715,0.08749374747276306,-0.03720317408442497,-0.3280811011791229,0.058458805084228516,-0.03904915228486061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.23298409581184387,0.20906329154968262,-0.02776714414358139,-0.22683775424957275,0.1600724160671234,-0.03362969309091568,-0.22803601622581482,0.11985361576080322,-0.038879089057445526,-0.2562076151371002,0.1395430564880371,-0.014600208960473537,-0.25293201208114624,0.07578015327453613,-0.02872673235833645,-0.254855215549469,0.03773060441017151,-0.03996110334992409,-0.25784778594970703,0.006870537996292114,-0.047103401273489,-0.2822437584400177,0.13400918245315552,-0.0135559793561697,-0.2803919017314911,0.06467747688293457,-0.02571915276348591,-0.2800949215888977,0.021403193473815918,-0.035946667194366455,-0.2799389660358429,-0.012283265590667725,-0.04262473061680794,-0.30619481205940247,0.13989219069480896,-0.015282918699085712,-0.30509933829307556,0.0746709406375885,-0.026974817737936974,-0.30310744047164917,0.033822715282440186,-0.03458387777209282,-0.30049315094947815,0.0014168620109558105,-0.038973718881607056,-0.33040282130241394,0.1551750898361206,-0.018947971984744072,-0.3293158560991287,0.10393109917640686,-0.02969716489315033,-0.32724615931510925,0.07112526893615723,-0.03419792279601097,-0.3242543041706085,0.04209291934967041,-0.03609943017363548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2327783703804016,0.2098177671432495,-0.026742661371827126,-0.22676321864128113,0.15997406840324402,-0.03222363814711571,-0.22893443703651428,0.11905926465988159,-0.03715191036462784,-0.25614070892333984,0.13773459196090698,-0.01332781184464693,-0.25275710225105286,0.07466098666191101,-0.026965400204062462,-0.25491786003112793,0.03648042678833008,-0.03817981854081154,-0.2587110102176666,0.004854559898376465,-0.045511484146118164,-0.28198695182800293,0.1325376033782959,-0.01265950221568346,-0.2787516713142395,0.06328904628753662,-0.02445124089717865,-0.27828899025917053,0.020716726779937744,-0.03471445292234421,-0.2786502540111542,-0.01197671890258789,-0.04153366759419441,-0.3058755695819855,0.13817161321640015,-0.014752916060388088,-0.3039035499095917,0.07248064875602722,-0.025950808078050613,-0.30103322863578796,0.030765622854232788,-0.03355613723397255,-0.29819679260253906,-0.0018842816352844238,-0.03815954551100731,-0.3296992778778076,0.15340110659599304,-0.01882631704211235,-0.3281680643558502,0.10110893845558167,-0.029236245900392532,-0.3258032202720642,0.06751543283462524,-0.033629968762397766,-0.32315225899219513,0.03815460205078125,-0.03562958538532257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.2334042489528656,0.20480960607528687,-0.02609305828809738,-0.22714897990226746,0.15453580021858215,-0.03137590363621712,-0.22897911071777344,0.1128351092338562,-0.03598663583397865,-0.25577694177627563,0.13137733936309814,-0.01152711734175682,-0.25341796875,0.06752711534500122,-0.02425171248614788,-0.2559943199157715,0.028858572244644165,-0.035018667578697205,-0.2600751221179962,-0.0031442642211914062,-0.042231444269418716,-0.2818073332309723,0.12662363052368164,-0.010592286475002766,-0.27925023436546326,0.05783122777938843,-0.021549511700868607,-0.2783809304237366,0.016263902187347412,-0.03128236532211304,-0.27824831008911133,-0.015470504760742188,-0.03784475103020668,-0.30591732263565063,0.13267138600349426,-0.012501771561801434,-0.3041548728942871,0.06800079345703125,-0.023244792595505714,-0.30078810453414917,0.027557849884033203,-0.030374888330698013,-0.29748737812042236,-0.004270434379577637,-0.034733835607767105,-0.3296525478363037,0.14828991889953613,-0.016384605318307877,-0.32782508432865143,0.09690612554550171,-0.026611818000674248,-0.3251553475856781,0.06489318609237671,-0.030750004574656487,-0.3222299665212631,0.0365828275680542,-0.0325959175825119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.23291122913360596,0.2033402919769287,-0.024582885205745697,-0.22631973028182983,0.15320566296577454,-0.029534341767430305,-0.22949889302253723,0.1128835380077362,-0.034057073295116425,-0.2550218403339386,0.1312628984451294,-0.011211970821022987,-0.2526870369911194,0.06816184520721436,-0.02418178878724575,-0.255402535200119,0.030128002166748047,-0.03511638939380646,-0.25964149832725525,-0.001084744930267334,-0.04236041009426117,-0.28112342953681946,0.1264750361442566,-0.01093737967312336,-0.2786932587623596,0.05814182758331299,-0.02200218290090561,-0.27865517139434814,0.016639232635498047,-0.03198092058300972,-0.2791192829608917,-0.015287578105926514,-0.03882823511958122,-0.3053096830844879,0.1324693262577057,-0.013418548740446568,-0.30353617668151855,0.0683334469795227,-0.024003341794013977,-0.30036309361457825,0.027604341506958008,-0.031315695494413376,-0.29711243510246277,-0.004400789737701416,-0.03597700595855713,-0.32953375577926636,0.14801299571990967,-0.017839321866631508,-0.3280630558729172,0.09640032052993774,-0.027700822800397873,-0.32543422281742096,0.06350594758987427,-0.031822070479393005,-0.3222997635602951,0.03430339694023132,-0.03387797996401787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.22714781761169434,0.20313405990600586,-0.024905413389205933,-0.22279924154281616,0.15471071004867554,-0.030210081487894058,-0.22464856505393982,0.11546492576599121,-0.034977663308382034,-0.25086116790771484,0.12968528270721436,-0.010056356899440289,-0.24921229481697083,0.06807801127433777,-0.022654930129647255,-0.2520526349544525,0.03031441569328308,-0.03357242792844772,-0.2560904026031494,-0.0015111863613128662,-0.04102801904082298,-0.276443213224411,0.12529325485229492,-0.009779224172234535,-0.2747876048088074,0.05768045783042908,-0.020785808563232422,-0.27486947178840637,0.016616642475128174,-0.030841993167996407,-0.27536800503730774,-0.015481680631637573,-0.037768326699733734,-0.3003729581832886,0.13138073682785034,-0.01231808215379715,-0.2991045117378235,0.06788164377212524,-0.023218881338834763,-0.2964661419391632,0.027844220399856567,-0.030455786734819412,-0.29378071427345276,-0.004261314868927002,-0.03493427485227585,-0.3247133195400238,0.14752161502838135,-0.016785699874162674,-0.3235839307308197,0.09706971049308777,-0.027020687237381935,-0.3206987679004669,0.06538465619087219,-0.03105110675096512,-0.3174500912427902,0.03701215982437134,-0.03291458636522293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.21430638432502747,0.20081305503845215,-0.02321440912783146,-0.210648775100708,0.15579715371131897,-0.02845735289156437,-0.21313348412513733,0.1177365779876709,-0.033296942710876465,-0.23776376247406006,0.12418413162231445,-0.007023937534540892,-0.23542416095733643,0.06508493423461914,-0.019256368279457092,-0.23673447966575623,0.028721213340759277,-0.030325399711728096,-0.23934152722358704,-0.0030972957611083984,-0.038110073655843735,-0.26211029291152954,0.12219452857971191,-0.008055550046265125,-0.2596289813518524,0.057521939277648926,-0.01945928856730461,-0.25894418358802795,0.01647019386291504,-0.030295470729470253,-0.2587413489818573,-0.01733332872390747,-0.03778588026762009,-0.285381019115448,0.1308254599571228,-0.012101659551262856,-0.28339165449142456,0.06898665428161621,-0.023958735167980194,-0.2807159721851349,0.028605997562408447,-0.03229965269565582,-0.27776843309402466,-0.005743980407714844,-0.03737181797623634,-0.3093549609184265,0.14939957857131958,-0.018028711900115013,-0.3060811460018158,0.09855896234512329,-0.02939688228070736,-0.3030836880207062,0.06536456942558289,-0.03441297635436058,-0.2993928790092468,0.034571707248687744,-0.03696903586387634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.214471697807312,0.20049965381622314,-0.026950908824801445,-0.20989418029785156,0.15401068329811096,-0.033333513885736465,-0.21260374784469604,0.1143454909324646,-0.03927337005734444,-0.2366437315940857,0.1240662932395935,-0.009465818293392658,-0.2352609932422638,0.06501969695091248,-0.0230023842304945,-0.23732081055641174,0.028046727180480957,-0.03510535508394241,-0.23987287282943726,-0.004713952541351318,-0.04363185167312622,-0.2612157166004181,0.1210755705833435,-0.009838319383561611,-0.25914910435676575,0.05742192268371582,-0.02218283712863922,-0.2586958110332489,0.016313552856445312,-0.03358762338757515,-0.2579081058502197,-0.017592191696166992,-0.04157942906022072,-0.2849094271659851,0.1292611062526703,-0.013431424275040627,-0.283496230840683,0.06903880834579468,-0.025937451049685478,-0.2808210849761963,0.02890908718109131,-0.03433050960302353,-0.2771441638469696,-0.0047830939292907715,-0.03952476382255554,-0.3096167743206024,0.14820024371147156,-0.01915726065635681,-0.3074721097946167,0.09975019097328186,-0.030802637338638306,-0.30431097745895386,0.06786942481994629,-0.035937052220106125,-0.30033814907073975,0.03852543234825134,-0.03865140676498413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
