



























































































































































































































































































































































































































































































































































































































































































































































































-0.2356863021850586,0.20353072881698608,-0.03832177817821503,-0.2231433093547821,0.17724570631980896,-0.05105789750814438,-0.22197967767715454,0.16037794947624207,-0.06410656124353409,-0.2431338131427765,0.1354549527168274,-0.032633863389492035,-0.24416500329971313,0.07682684063911438,-0.05072532594203949,-0.2480388879776001,0.034556806087493896,-0.06197739392518997,-0.25311195850372314,0.0019788742065429688,-0.06929178535938263,-0.2707127630710602,0.125434011220932,-0.028372695669531822,-0.269376665353775,0.1224067211151123,-0.054689645767211914,-0.26985490322113037,0.1661238968372345,-0.05994066968560219,-0.27131950855255127,0.19882094860076904,-0.05780980736017227,-0.29816800355911255,0.1262606978416443,-0.025648226961493492,-0.2963957190513611,0.13017255067825317,-0.04821813106536865,-0.29526740312576294,0.1670665144920349,-0.04215528443455696,-0.29694628715515137,0.19630777835845947,-0.03245515003800392,-0.32532748579978943,0.13354218006134033,-0.0248737595975399,-0.3217582702636719,0.1333610713481903,-0.039394672960042953,-0.31853970885276794,0.16229838132858276,-0.033442091196775436,-0.31908664107322693,0.18580293655395508,-0.024545660242438316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
